timestamp,source_ip,host,event_type,user,raw_message
2026-04-22T13:23:37.258926+05:30,,UBUNTU-LAB,privilege_activity,,sudo: pam_unix(sudo:session): session opened for user root(uid=0) by admin_user(uid=1000)
2026-04-22T13:23:37.320129+05:30,,UBUNTU-LAB,privilege_activity,,sudo: pam_unix(sudo:session): session closed for user root
2026-04-22T13:52:07.513541+05:30,10.10.10.10,UBUNTU-LAB,failed_login,demo_user,sshd[1234]: Failed password for demo_user from 10.10.10.10 port 12345 ssh2
2026-04-22T13:52:48.268625+05:30,,UBUNTU-LAB,privilege_activity,admin_user,sudo:      admin_user : TTY=pts/0 ; PWD=/home/admin_user ; USER=root ; COMMAND=/usr/bin/tail -n 20 /var/log/auth.log
2026-04-22T13:52:48.272589+05:30,,UBUNTU-LAB,privilege_activity,,sudo: pam_unix(sudo:session): session opened for user root(uid=0) by admin_user(uid=1000)
2026-04-22T13:52:48.278625+05:30,,UBUNTU-LAB,privilege_activity,,sudo: pam_unix(sudo:session): session closed for user root
2026-04-22T13:54:42.791381+05:30,,UBUNTU-LAB,privilege_activity,admin_user,sudo:      admin_user : TTY=pts/0 ; PWD=/home/admin_user ; USER=root ; COMMAND=/usr/bin/tail -n 20 /var/log/auth.log
2026-04-22T13:54:42.794710+05:30,,UBUNTU-LAB,privilege_activity,,sudo: pam_unix(sudo:session): session opened for user root(uid=0) by admin_user(uid=1000)
2026-04-22T13:54:42.804494+05:30,,UBUNTU-LAB,privilege_activity,,sudo: pam_unix(sudo:session): session closed for user root
2026-04-22T14:20:04.128107+05:30,,UBUNTU-LAB,privilege_activity,admin_user,sudo:      admin_user : TTY=pts/0 ; PWD=/home/admin_user ; USER=root ; COMMAND=/usr/bin/apt update
2026-04-22T14:20:04.131429+05:30,,UBUNTU-LAB,privilege_activity,,sudo: pam_unix(sudo:session): session opened for user root(uid=0) by admin_user(uid=1000)
2026-04-22T14:25:01.478069+05:30,,UBUNTU-LAB,privilege_activity,,sudo: pam_unix(sudo:session): session closed for user root
2026-04-22T14:27:09.108844+05:30,,UBUNTU-LAB,privilege_activity,admin_user,sudo:      admin_user : TTY=pts/0 ; PWD=/home/admin_user ; USER=root ; COMMAND=/usr/bin/apt install wireshark -y
2026-04-22T14:27:09.123941+05:30,,UBUNTU-LAB,privilege_activity,,sudo: pam_unix(sudo:session): session opened for user root(uid=0) by admin_user(uid=1000)
2026-04-22T14:29:57.414051+05:30,,UBUNTU-LAB,privilege_activity,,sudo: pam_unix(sudo:session): session closed for user root
2026-04-22T14:32:15.683089+05:30,,UBUNTU-LAB,privilege_activity,admin_user,sudo:      admin_user : TTY=pts/0 ; PWD=/home/admin_user ; USER=root ; COMMAND=/usr/bin/apt install wireshark
2026-04-22T14:32:15.686548+05:30,,UBUNTU-LAB,privilege_activity,,sudo: pam_unix(sudo:session): session opened for user root(uid=0) by admin_user(uid=1000)
2026-04-22T14:32:23.703412+05:30,,UBUNTU-LAB,privilege_activity,,sudo: pam_unix(sudo:session): session closed for user root
2026-04-22T14:36:26.460128+05:30,,UBUNTU-LAB,privilege_activity,admin_user,sudo:      admin_user : TTY=pts/0 ; PWD=/home/admin_user ; USER=root ; COMMAND=/usr/bin/apt update
2026-04-22T14:36:26.471136+05:30,,UBUNTU-LAB,privilege_activity,,sudo: pam_unix(sudo:session): session opened for user root(uid=0) by admin_user(uid=1000)
2026-04-22T14:41:06.954298+05:30,10.10.10.10,UBUNTU-LAB,failed_login,demo_user,sshd[1234]: Failed password for demo_user from 10.10.10.10 port 12345 ssh2
2026-04-22T14:41:13.208027+05:30,10.10.10.10,UBUNTU-LAB,failed_login,demo_user,sshd[1234]: Failed password for demo_user from 10.10.10.10 port 12345 ssh2
2026-04-22T14:41:23.860312+05:30,,UBUNTU-LAB,privilege_activity,,sudo: pam_unix(sudo:session): session closed for user root
2026-04-22T14:41:23.874069+05:30,,UBUNTU-LAB,privilege_activity,admin_user,sudo:      admin_user : TTY=pts/0 ; PWD=/home/admin_user ; USER=root ; COMMAND=/usr/bin/apt install wireshark -y
2026-04-22T14:41:23.874869+05:30,,UBUNTU-LAB,privilege_activity,,sudo: pam_unix(sudo:session): session opened for user root(uid=0) by admin_user(uid=1000)
2026-04-22T14:41:27.305090+05:30,10.10.10.10,UBUNTU-LAB,failed_login,demo_user,sshd[1234]: Failed password for demo_user from 10.10.10.10 port 12345 ssh2
2026-04-22T14:41:46.681514+05:30,10.10.10.10,UBUNTU-LAB,failed_login,demo_user,sshd[1234]: Failed password for demo_user from 10.10.10.10 port 12345 ssh2
2026-04-22T14:41:52.093048+05:30,10.10.10.10,UBUNTU-LAB,failed_login,demo_user,sshd[1234]: Failed password for demo_user from 10.10.10.10 port 12345 ssh2
2026-04-22T14:41:56.985674+05:30,10.10.10.10,UBUNTU-LAB,failed_login,demo_user,sshd[1234]: Failed password for demo_user from 10.10.10.10 port 12345 ssh2
2026-04-22T14:43:40.624666+05:30,,UBUNTU-LAB,privilege_activity,,sudo: pam_unix(sudo:session): session closed for user root
2026-04-22T14:44:17.345733+05:30,,UBUNTU-LAB,privilege_activity,admin_user,sudo:      admin_user : TTY=pts/2 ; PWD=/home/admin_user ; USER=root ; COMMAND=/usr/bin/tail -n 30 /var/log/auth.log
2026-04-22T14:44:17.350528+05:30,,UBUNTU-LAB,privilege_activity,,sudo: pam_unix(sudo:session): session opened for user root(uid=0) by admin_user(uid=1000)
2026-04-22T14:44:17.355937+05:30,,UBUNTU-LAB,privilege_activity,,sudo: pam_unix(sudo:session): session closed for user root
2026-04-22T14:46:43.407295+05:30,,UBUNTU-LAB,privilege_activity,admin_user,sudo:      admin_user : TTY=pts/2 ; PWD=/home/admin_user ; USER=root ; COMMAND=/usr/bin/tail -n 50 /var/log/auth.log
2026-04-22T14:46:43.410385+05:30,,UBUNTU-LAB,privilege_activity,,sudo: pam_unix(sudo:session): session opened for user root(uid=0) by admin_user(uid=1000)
2026-04-22T14:46:43.414541+05:30,,UBUNTU-LAB,privilege_activity,,sudo: pam_unix(sudo:session): session closed for user root
2026-04-22T14:47:16.669364+05:30,,UBUNTU-LAB,privilege_activity,admin_user,sudo:      admin_user : TTY=pts/2 ; PWD=/home/admin_user ; USER=root ; COMMAND=/usr/bin/tail -n 50 /var/log/auth.log
2026-04-22T14:47:16.670662+05:30,,UBUNTU-LAB,privilege_activity,,sudo: pam_unix(sudo:session): session opened for user root(uid=0) by admin_user(uid=1000)
2026-04-22T14:47:16.681441+05:30,,UBUNTU-LAB,privilege_activity,,sudo: pam_unix(sudo:session): session closed for user root
2026-04-22T14:52:01.487066+05:30,,UBUNTU-LAB,privilege_activity,admin_user,sudo:      admin_user : TTY=pts/2 ; PWD=/home/admin_user ; USER=root ; COMMAND=/usr/bin/grep 13:52:07 /var/log/auth.log
2026-04-22T14:52:01.492152+05:30,,UBUNTU-LAB,privilege_activity,,sudo: pam_unix(sudo:session): session opened for user root(uid=0) by admin_user(uid=1000)
2026-04-22T14:52:01.496508+05:30,,UBUNTU-LAB,privilege_activity,,sudo: pam_unix(sudo:session): session closed for user root
2026-04-22T15:04:19.321160+05:30,10.10.10.10,UBUNTU-LAB,successful_login,demo_user,sshd[1234]: Accepted password for demo_user from 10.10.10.10 port 12345 ssh2
2026-04-22T15:06:40.926263+05:30,,UBUNTU-LAB,privilege_activity,admin_user,sudo:      admin_user : TTY=pts/2 ; PWD=/home/admin_user ; USER=root ; COMMAND=/usr/bin/tail -n 30 /var/log/auth.log
2026-04-22T15:06:40.930516+05:30,,UBUNTU-LAB,privilege_activity,,sudo: pam_unix(sudo:session): session opened for user root(uid=0) by admin_user(uid=1000)
2026-04-22T15:06:40.941885+05:30,,UBUNTU-LAB,privilege_activity,,sudo: pam_unix(sudo:session): session closed for user root
2026-04-22T15:08:29.023470+05:30,,UBUNTU-LAB,failed_login,admin_user,sudo:      admin_user : TTY=pts/2 ; PWD=/home/admin_user ; USER=root ; COMMAND=/usr/bin/grep -E 'Failed password|Accepted password' /var/log/auth.log
2026-04-22T15:08:29.029318+05:30,,UBUNTU-LAB,privilege_activity,,sudo: pam_unix(sudo:session): session opened for user root(uid=0) by admin_user(uid=1000)
2026-04-22T15:08:29.033536+05:30,,UBUNTU-LAB,privilege_activity,,sudo: pam_unix(sudo:session): session closed for user root
2026-04-22T15:16:11.032347+05:30,10.10.10.10,UBUNTU-LAB,successful_login,demo_user,sshd[1234]: Accepted password for demo_user from 10.10.10.10 port 12345 ssh2
2026-04-22T15:16:53.279955+05:30,,UBUNTU-LAB,privilege_activity,demo_user,sudo: demo_user : user NOT in sudoers ; TTY=pts/0 ; PWD=/home/demo_user ; USER=root ; COMMAND=/usr/bin/ls /root
2026-04-22T15:17:36.132991+05:30,,UBUNTU-LAB,privilege_activity,admin_user,sudo:      admin_user : TTY=pts/2 ; PWD=/home/admin_user ; USER=root ; COMMAND=/usr/sbin/usermod -aG sudo demo_user
2026-04-22T15:17:36.141716+05:30,,UBUNTU-LAB,privilege_activity,,sudo: pam_unix(sudo:session): session opened for user root(uid=0) by admin_user(uid=1000)
2026-04-22T15:17:36.183592+05:30,,UBUNTU-LAB,privilege_activity,,sudo: pam_unix(sudo:session): session closed for user root
2026-04-22T15:18:16.260221+05:30,,UBUNTU-LAB,privilege_activity,demo_user,sudo: demo_user : user NOT in sudoers ; TTY=pts/0 ; PWD=/home/demo_user ; USER=root ; COMMAND=/usr/bin/ls /root
2026-04-22T15:18:31.899291+05:30,10.10.10.10,UBUNTU-LAB,successful_login,demo_user,sshd[1234]: Accepted password for demo_user from 10.10.10.10 port 12345 ssh2
2026-04-22T15:18:39.759433+05:30,,UBUNTU-LAB,privilege_activity,demo_user,sudo: demo_user : TTY=pts/0 ; PWD=/home/demo_user ; USER=root ; COMMAND=/usr/bin/ls /root
2026-04-22T15:18:39.759897+05:30,,UBUNTU-LAB,privilege_activity,,sudo: pam_unix(sudo:session): session opened for user root(uid=0) by demo_user(uid=1001)
2026-04-22T15:18:39.765872+05:30,,UBUNTU-LAB,privilege_activity,,sudo: pam_unix(sudo:session): session closed for user root
2026-04-22T15:18:52.734725+05:30,,UBUNTU-LAB,privilege_activity,demo_user,sudo: demo_user : TTY=pts/0 ; PWD=/home/demo_user ; USER=root ; COMMAND=/usr/bin/ls /root
2026-04-22T15:18:52.738436+05:30,,UBUNTU-LAB,privilege_activity,,sudo: pam_unix(sudo:session): session opened for user root(uid=0) by demo_user(uid=1001)
2026-04-22T15:18:52.742750+05:30,,UBUNTU-LAB,privilege_activity,,sudo: pam_unix(sudo:session): session closed for user root
2026-04-22T15:20:07.954275+05:30,,UBUNTU-LAB,privilege_activity,admin_user,sudo:      admin_user : TTY=pts/2 ; PWD=/home/admin_user ; USER=root ; COMMAND=/usr/bin/tail -n 30 /var/log/auth.log
2026-04-22T15:20:07.957859+05:30,,UBUNTU-LAB,privilege_activity,,sudo: pam_unix(sudo:session): session opened for user root(uid=0) by admin_user(uid=1000)
2026-04-22T15:20:07.959302+05:30,,UBUNTU-LAB,privilege_activity,,sudo: pam_unix(sudo:session): session closed for user root
5/12/2026 3:36:55 PM,10.10.10.10,WINDOWS-LAB,failed_login,demo_win_user,"An account failed to log on.  Subject: 	Security ID:		S-1-0-0 	Account Name:		- 	Account Domain:		- 	Logon ID: DEMO-LOGON-ID  Logon Type:			3  Account For Which Logon Failed: 	Security ID:		S-1-0-0 	Account Name:		demo_win_user 	Account Domain:		WORKGROUP  Failure Information: 	Failure Reason:		Unknown user name or bad password. 	Status:			0xC000006D 	Sub Status:		0xC000006A  Process Information: 	Caller Process ID:	0x0 	Caller Process Name:	-  Network Information: 	Workstation Name:	KALI-LAB 	Source Network Address:	10.10.10.10 	Source Port: 12345  Detailed Authentication Information: 	Logon Process:		NtLmSsp  	Authentication Package:	NTLM 	Transited Services:	- 	Package Name (NTLM only):	- 	Key Length:		0  This event is generated when a logon request fails. It is generated on the computer where access was attempted.  The Subject fields indicate the account on the local system which requested the logon. This is most commonly a service such as the Server service, or a local process such as Winlogon.exe or Services.exe.  The Logon Type field indicates the kind of logon that was requested. The most common types are 2 (interactive) and 3 (network).  The Process Information fields indicate which account and process on the system requested the logon.  The Network Information fields indicate where a remote logon request originated. Workstation name is not always available and may be left blank in some cases.  The authentication information fields provide detailed information about this specific logon request. 	- Transited services indicate which intermediate services have participated in this logon request. 	- Package name indicates which sub-protocol was used among the NTLM protocols. 	- Key length indicates the length of the generated session key. This will be 0 if no session key was requested."
5/12/2026 3:36:55 PM,10.10.10.10,WINDOWS-LAB,failed_login,demo_win_user,"An account failed to log on.  Subject: 	Security ID:		S-1-0-0 	Account Name:		- 	Account Domain:		- 	Logon ID: DEMO-LOGON-ID  Logon Type:			3  Account For Which Logon Failed: 	Security ID:		S-1-0-0 	Account Name:		demo_win_user 	Account Domain:		WORKGROUP  Failure Information: 	Failure Reason:		Unknown user name or bad password. 	Status:			0xC000006D 	Sub Status:		0xC000006A  Process Information: 	Caller Process ID:	0x0 	Caller Process Name:	-  Network Information: 	Workstation Name:	KALI-LAB 	Source Network Address:	10.10.10.10 	Source Port: 12345  Detailed Authentication Information: 	Logon Process:		NtLmSsp  	Authentication Package:	NTLM 	Transited Services:	- 	Package Name (NTLM only):	- 	Key Length:		0  This event is generated when a logon request fails. It is generated on the computer where access was attempted.  The Subject fields indicate the account on the local system which requested the logon. This is most commonly a service such as the Server service, or a local process such as Winlogon.exe or Services.exe.  The Logon Type field indicates the kind of logon that was requested. The most common types are 2 (interactive) and 3 (network).  The Process Information fields indicate which account and process on the system requested the logon.  The Network Information fields indicate where a remote logon request originated. Workstation name is not always available and may be left blank in some cases.  The authentication information fields provide detailed information about this specific logon request. 	- Transited services indicate which intermediate services have participated in this logon request. 	- Package name indicates which sub-protocol was used among the NTLM protocols. 	- Key length indicates the length of the generated session key. This will be 0 if no session key was requested."
5/12/2026 3:36:55 PM,10.10.10.10,WINDOWS-LAB,failed_login,demo_win_user,"An account failed to log on.  Subject: 	Security ID:		S-1-0-0 	Account Name:		- 	Account Domain:		- 	Logon ID: DEMO-LOGON-ID  Logon Type:			3  Account For Which Logon Failed: 	Security ID:		S-1-0-0 	Account Name:		demo_win_user 	Account Domain:		WORKGROUP  Failure Information: 	Failure Reason:		Unknown user name or bad password. 	Status:			0xC000006D 	Sub Status:		0xC000006A  Process Information: 	Caller Process ID:	0x0 	Caller Process Name:	-  Network Information: 	Workstation Name:	KALI-LAB 	Source Network Address:	10.10.10.10 	Source Port: 12345  Detailed Authentication Information: 	Logon Process:		NtLmSsp  	Authentication Package:	NTLM 	Transited Services:	- 	Package Name (NTLM only):	- 	Key Length:		0  This event is generated when a logon request fails. It is generated on the computer where access was attempted.  The Subject fields indicate the account on the local system which requested the logon. This is most commonly a service such as the Server service, or a local process such as Winlogon.exe or Services.exe.  The Logon Type field indicates the kind of logon that was requested. The most common types are 2 (interactive) and 3 (network).  The Process Information fields indicate which account and process on the system requested the logon.  The Network Information fields indicate where a remote logon request originated. Workstation name is not always available and may be left blank in some cases.  The authentication information fields provide detailed information about this specific logon request. 	- Transited services indicate which intermediate services have participated in this logon request. 	- Package name indicates which sub-protocol was used among the NTLM protocols. 	- Key length indicates the length of the generated session key. This will be 0 if no session key was requested."
5/12/2026 3:36:55 PM,10.10.10.10,WINDOWS-LAB,failed_login,demo_win_user,"An account failed to log on.  Subject: 	Security ID:		S-1-0-0 	Account Name:		- 	Account Domain:		- 	Logon ID: DEMO-LOGON-ID  Logon Type:			3  Account For Which Logon Failed: 	Security ID:		S-1-0-0 	Account Name:		demo_win_user 	Account Domain:		WORKGROUP  Failure Information: 	Failure Reason:		Unknown user name or bad password. 	Status:			0xC000006D 	Sub Status:		0xC000006A  Process Information: 	Caller Process ID:	0x0 	Caller Process Name:	-  Network Information: 	Workstation Name:	KALI-LAB 	Source Network Address:	10.10.10.10 	Source Port: 12345  Detailed Authentication Information: 	Logon Process:		NtLmSsp  	Authentication Package:	NTLM 	Transited Services:	- 	Package Name (NTLM only):	- 	Key Length:		0  This event is generated when a logon request fails. It is generated on the computer where access was attempted.  The Subject fields indicate the account on the local system which requested the logon. This is most commonly a service such as the Server service, or a local process such as Winlogon.exe or Services.exe.  The Logon Type field indicates the kind of logon that was requested. The most common types are 2 (interactive) and 3 (network).  The Process Information fields indicate which account and process on the system requested the logon.  The Network Information fields indicate where a remote logon request originated. Workstation name is not always available and may be left blank in some cases.  The authentication information fields provide detailed information about this specific logon request. 	- Transited services indicate which intermediate services have participated in this logon request. 	- Package name indicates which sub-protocol was used among the NTLM protocols. 	- Key length indicates the length of the generated session key. This will be 0 if no session key was requested."
5/12/2026 3:36:55 PM,10.10.10.10,WINDOWS-LAB,failed_login,demo_win_user,"An account failed to log on.  Subject: 	Security ID:		S-1-0-0 	Account Name:		- 	Account Domain:		- 	Logon ID: DEMO-LOGON-ID  Logon Type:			3  Account For Which Logon Failed: 	Security ID:		S-1-0-0 	Account Name:		demo_win_user 	Account Domain:		WORKGROUP  Failure Information: 	Failure Reason:		Unknown user name or bad password. 	Status:			0xC000006D 	Sub Status:		0xC000006A  Process Information: 	Caller Process ID:	0x0 	Caller Process Name:	-  Network Information: 	Workstation Name:	KALI-LAB 	Source Network Address:	10.10.10.10 	Source Port: 12345  Detailed Authentication Information: 	Logon Process:		NtLmSsp  	Authentication Package:	NTLM 	Transited Services:	- 	Package Name (NTLM only):	- 	Key Length:		0  This event is generated when a logon request fails. It is generated on the computer where access was attempted.  The Subject fields indicate the account on the local system which requested the logon. This is most commonly a service such as the Server service, or a local process such as Winlogon.exe or Services.exe.  The Logon Type field indicates the kind of logon that was requested. The most common types are 2 (interactive) and 3 (network).  The Process Information fields indicate which account and process on the system requested the logon.  The Network Information fields indicate where a remote logon request originated. Workstation name is not always available and may be left blank in some cases.  The authentication information fields provide detailed information about this specific logon request. 	- Transited services indicate which intermediate services have participated in this logon request. 	- Package name indicates which sub-protocol was used among the NTLM protocols. 	- Key length indicates the length of the generated session key. This will be 0 if no session key was requested."
5/12/2026 3:26:10 PM,10.10.10.10,WINDOWS-LAB,failed_login,demo_win_user,"An account failed to log on.  Subject: 	Security ID:		S-1-0-0 	Account Name:		- 	Account Domain:		- 	Logon ID: DEMO-LOGON-ID  Logon Type:			3  Account For Which Logon Failed: 	Security ID:		S-1-0-0 	Account Name:		demo_win_user 	Account Domain:		WORKGROUP  Failure Information: 	Failure Reason:		Unknown user name or bad password. 	Status:			0xC000006D 	Sub Status:		0xC000006A  Process Information: 	Caller Process ID:	0x0 	Caller Process Name:	-  Network Information: 	Workstation Name:	KALI-LAB 	Source Network Address:	10.10.10.10 	Source Port: 12345  Detailed Authentication Information: 	Logon Process:		NtLmSsp  	Authentication Package:	NTLM 	Transited Services:	- 	Package Name (NTLM only):	- 	Key Length:		0  This event is generated when a logon request fails. It is generated on the computer where access was attempted.  The Subject fields indicate the account on the local system which requested the logon. This is most commonly a service such as the Server service, or a local process such as Winlogon.exe or Services.exe.  The Logon Type field indicates the kind of logon that was requested. The most common types are 2 (interactive) and 3 (network).  The Process Information fields indicate which account and process on the system requested the logon.  The Network Information fields indicate where a remote logon request originated. Workstation name is not always available and may be left blank in some cases.  The authentication information fields provide detailed information about this specific logon request. 	- Transited services indicate which intermediate services have participated in this logon request. 	- Package name indicates which sub-protocol was used among the NTLM protocols. 	- Key length indicates the length of the generated session key. This will be 0 if no session key was requested."
5/12/2026 2:37:22 PM,,WINDOWS-LAB,successful_login,DWM-1,"An account was successfully logged on.  Subject: 	Security ID:		S-1-5-18 	Account Name:		WINDOWS-LAB$ 	Account Domain:		WORKGROUP 	Logon ID: DEMO-LOGON-ID  Logon Information: 	Logon Type:		2 	Restricted Admin Mode:	- 	Virtual Account:		Yes 	Elevated Token:		No  Impersonation Level:		Impersonation  New Logon: 	Security ID:		S-1-5-90-0-1 	Account Name:		DWM-1 	Account Domain:		Window Manager 	Logon ID: DEMO-LOGON-ID 	Linked Logon ID: DEMO-LOGON-ID 	Network Account Name:	- 	Network Account Domain:	- 	Logon GUID:		{00000000-0000-0000-0000-000000000000}  Process Information: 	Process ID:		0x304 	Process Name:		C:\Windows\System32\winlogon.exe  Network Information: 	Workstation Name:	- 	Source Network Address:	- 	Source Port:		-  Detailed Authentication Information: 	Logon Process:		Advapi   	Authentication Package:	Negotiate 	Transited Services:	- 	Package Name (NTLM only):	- 	Key Length:		0  This event is generated when a logon session is created. It is generated on the computer that was accessed.  The subject fields indicate the account on the local system which requested the logon. This is most commonly a service such as the Server service, or a local process such as Winlogon.exe or Services.exe.  The logon type field indicates the kind of logon that occurred. The most common types are 2 (interactive) and 3 (network).  The New Logon fields indicate the account for whom the new logon was created, i.e. the account that was logged on.  The network fields indicate where a remote logon request originated. Workstation name is not always available and may be left blank in some cases.  The impersonation level field indicates the extent to which a process in the logon session can impersonate.  The authentication information fields provide detailed information about this specific logon request. 	- Logon GUID is a unique identifier that can be used to correlate this event with a KDC event. 	- Transited services indicate which intermediate services have participated in this logon request. 	- Package name indicates which sub-protocol was used among the NTLM protocols. 	- Key length indicates the length of the generated session key. This will be 0 if no session key was requested."
5/12/2026 2:37:22 PM,,WINDOWS-LAB,successful_login,DWM-1,"An account was successfully logged on.  Subject: 	Security ID:		S-1-5-18 	Account Name:		WINDOWS-LAB$ 	Account Domain:		WORKGROUP 	Logon ID: DEMO-LOGON-ID  Logon Information: 	Logon Type:		2 	Restricted Admin Mode:	- 	Virtual Account:		Yes 	Elevated Token:		Yes  Impersonation Level:		Impersonation  New Logon: 	Security ID:		S-1-5-90-0-1 	Account Name:		DWM-1 	Account Domain:		Window Manager 	Logon ID: DEMO-LOGON-ID 	Linked Logon ID: DEMO-LOGON-ID 	Network Account Name:	- 	Network Account Domain:	- 	Logon GUID:		{00000000-0000-0000-0000-000000000000}  Process Information: 	Process ID:		0x304 	Process Name:		C:\Windows\System32\winlogon.exe  Network Information: 	Workstation Name:	- 	Source Network Address:	- 	Source Port:		-  Detailed Authentication Information: 	Logon Process:		Advapi   	Authentication Package:	Negotiate 	Transited Services:	- 	Package Name (NTLM only):	- 	Key Length:		0  This event is generated when a logon session is created. It is generated on the computer that was accessed.  The subject fields indicate the account on the local system which requested the logon. This is most commonly a service such as the Server service, or a local process such as Winlogon.exe or Services.exe.  The logon type field indicates the kind of logon that occurred. The most common types are 2 (interactive) and 3 (network).  The New Logon fields indicate the account for whom the new logon was created, i.e. the account that was logged on.  The network fields indicate where a remote logon request originated. Workstation name is not always available and may be left blank in some cases.  The impersonation level field indicates the extent to which a process in the logon session can impersonate.  The authentication information fields provide detailed information about this specific logon request. 	- Logon GUID is a unique identifier that can be used to correlate this event with a KDC event. 	- Transited services indicate which intermediate services have participated in this logon request. 	- Package name indicates which sub-protocol was used among the NTLM protocols. 	- Key length indicates the length of the generated session key. This will be 0 if no session key was requested."
5/12/2026 2:37:22 PM,,WINDOWS-LAB,successful_login,LOCAL,"An account was successfully logged on.  Subject: 	Security ID:		S-1-5-18 	Account Name:		WINDOWS-LAB$ 	Account Domain:		WORKGROUP 	Logon ID: DEMO-LOGON-ID  Logon Information: 	Logon Type:		5 	Restricted Admin Mode:	- 	Virtual Account:		No 	Elevated Token:		Yes  Impersonation Level:		Impersonation  New Logon: 	Security ID:		S-1-5-19 	Account Name:		LOCAL SERVICE 	Account Domain:		NT AUTHORITY 	Logon ID: DEMO-LOGON-ID 	Linked Logon ID: DEMO-LOGON-ID 	Network Account Name:	- 	Network Account Domain:	- 	Logon GUID:		{00000000-0000-0000-0000-000000000000}  Process Information: 	Process ID:		0x334 	Process Name:		C:\Windows\System32\services.exe  Network Information: 	Workstation Name:	- 	Source Network Address:	- 	Source Port:		-  Detailed Authentication Information: 	Logon Process:		Advapi   	Authentication Package:	Negotiate 	Transited Services:	- 	Package Name (NTLM only):	- 	Key Length:		0  This event is generated when a logon session is created. It is generated on the computer that was accessed.  The subject fields indicate the account on the local system which requested the logon. This is most commonly a service such as the Server service, or a local process such as Winlogon.exe or Services.exe.  The logon type field indicates the kind of logon that occurred. The most common types are 2 (interactive) and 3 (network).  The New Logon fields indicate the account for whom the new logon was created, i.e. the account that was logged on.  The network fields indicate where a remote logon request originated. Workstation name is not always available and may be left blank in some cases.  The impersonation level field indicates the extent to which a process in the logon session can impersonate.  The authentication information fields provide detailed information about this specific logon request. 	- Logon GUID is a unique identifier that can be used to correlate this event with a KDC event. 	- Transited services indicate which intermediate services have participated in this logon request. 	- Package name indicates which sub-protocol was used among the NTLM protocols. 	- Key length indicates the length of the generated session key. This will be 0 if no session key was requested."
